"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-14","0.00","0.0","0.0","77","94","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-15","0.00","0.0","0.0","77","92","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-16","0.00","0.0","0.0","78","92","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-17","0.00","0.0","0.0","78","89","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-18","0.00","0.0","0.0","78","84","69"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-19","0.00","0.0","0.0","74","87","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-20","0.00","0.0","0.0","75","90","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-21","0.00","0.0","0.0","78","95","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-22","0.00","0.0","0.0","79","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-23","0.00","0.0","0.0","77","93","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-24","0.00","0.0","0.0","77","90","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-25","0.00","0.0","0.0","76","88","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-26","0.00","0.0","0.0","75","90","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-27","0.00","0.0","0.0","78","92","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-28","0.00","0.0","0.0","79","93","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-29","0.00","0.0","0.0","82","102","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-09-30","0.00","0.0","0.0","82","95","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-01","0.00","0.0","0.0","81","96","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-02","0.00","0.0","0.0","80","96","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-03","0.00","0.0","0.0","80","95","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-04","0.00","0.0","0.0","80","95","67"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-05","0.00","0.0","0.0","78","94","65"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-06","0.00","0.0","0.0","77","89","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-07","0.00","0.0","0.0","75","89","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-08","0.00","0.0","0.0","74","84","63"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-09","0.00","0.0","0.0","67","79","56"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-10","0.00","0.0","0.0","68","82","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-11","0.00","0.0","0.0","70","80","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-12","0.00","0.0","0.0","71","86","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-13","0.00","0.0","0.0","73","88","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-14","0.00","0.0","0.0","74","87","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-15","0.00","0.0","0.0","75","90","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-16","0.00","0.0","0.0","75","93","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-17","0.00","0.0","0.0","76","92","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-18","0.00","0.0","0.0","76","92","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-19","0.00","0.0","0.0","74","91","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-20","0.00","0.0","0.0","73","88","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-21","0.00","0.0","0.0","72","86","60"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-22","0.00","0.0","0.0","71","84","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-23","0.00","0.0","0.0","67","80","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-24","0.00","0.0","0.0","66","77","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-25","0.00","0.0","0.0","63","71","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-26","0.00","0.0","0.0","57","66","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-27","0.00","0.0","0.0","58","72","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-28","0.00","0.0","0.0","60","78","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-29","0.00","0.0","0.0","62","80","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-30","0.00","0.0","0.0","63","80","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-10-31","0.00","0.0","0.0","64","80","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-01","0.00","0.0","0.0","64","82","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-02","0.00","0.0","0.0","65","80","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-03","0.00","0.0","0.0","65","81","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-04","0.00","0.0","0.0","64","80","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-05","0.00","0.0","0.0","63","76","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-06","0.00","0.0","0.0","62","65","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-07","0.10","0.0","0.0","51","56","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-08","0.01","0.0","0.0","50","57","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-09","0.00","0.0","0.0","44","56","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-10","0.00","0.0","0.0","47","59","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-11","0.00","0.0","0.0","49","60","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-12","0.00","0.0","0.0","53","66","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-13","0.00","0.0","0.0","53","68","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-14","0.00","0.0","0.0","59","66","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-15","0.00","0.0","0.0","53","68","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-16","0.00","0.0","0.0","56","72","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-17","0.00","0.0","0.0","62","77","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-18","0.17","0.0","0.0","62","67","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-19","0.00","0.0","0.0","56","65","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-20","0.00","0.0","0.0","52","60","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-21","0.00","0.0","0.0","51","61","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-22","0.00","0.0","0.0","51","65","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-23","0.00","0.0","0.0","53","63","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-24","0.00","0.0","0.0","51","64","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-25","0.00","0.0","0.0","52","64","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-26","0.00","0.0","0.0","49","60","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-27","0.00","0.0","0.0","49","64","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-28","0.00","0.0","0.0","49","65","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-29","0.00","0.0","0.0","49","66","34"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-11-30","0.00","0.0","0.0","49","65","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-01","0.00","0.0","0.0","50","64","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-02","0.00","0.0","0.0","49","66","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-03","0.00","0.0","0.0","54","69","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-04","0.00","0.0","0.0","51","67","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-05","0.00","0.0","0.0","53","69","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-06","0.00","0.0","0.0","52","64","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-07","0.00","0.0","0.0","48","63","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-08","0.00","0.0","0.0","49","63","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-09","0.00","0.0","0.0","52","69","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-10","0.00","0.0","0.0","51","64","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-11","0.08","0.0","0.0","48","59","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-12","0.26","0.0","0.0","51","53","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-13","0.45","0.0","0.0","50","55","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-14","0.00","0.0","0.0","49","55","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-15","0.00","0.0","0.0","45","55","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-16","0.00","0.0","0.0","46","58","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-17","0.01","0.0","0.0","51","58","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-18","0.00","0.0","0.0","46","53","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-19","0.00","0.0","0.0","44","57","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-20","0.00","0.0","0.0","43","47","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-21","0.00","0.0","0.0","41","52","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-22","0.00","0.0","0.0","42","44","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-23","0.00","0.0","0.0","43","48","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-24","0.00","0.0","0.0","42","56","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-25","0.00","0.0","0.0","44","60","36"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-26","0.03","0.0","0.0","54","61","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-27","0.03","0.0","0.0","48","59","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-28","0.28","0.0","0.0","51","57","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-29","0.00","0.0","0.0","47","56","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-30","0.00","0.0","0.0","46","57","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2020-12-31","0.00","0.0","0.0","47","51","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-01","0.00","0.0","0.0","47","56","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-02","0.00","0.0","0.0","47","60","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-03","0.00","0.0","0.0","53","60","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-04","0.00","0.0","0.0","55","63","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-05","0.00","0.0","0.0","51","60","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-06","0.00","0.0","0.0","48","59","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-07","0.00","0.0","0.0","46","55","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-08","0.00","0.0","0.0","45","54","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-09","0.00","0.0","0.0","47","51","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-10","0.00","0.0","0.0","46","59","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-11","0.00","0.0","0.0","48","60","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-12","0.00","0.0","0.0","49","58","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-13","0.00","0.0","0.0","50","64","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-14","0.00","0.0","0.0","51","62","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-15","0.00","0.0","0.0","52","68","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-16","0.00","0.0","0.0","53","65","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-17","0.00","0.0","0.0","54","70","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-18","0.00","0.0","0.0","55","69","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-19","0.00","0.0","0.0","56","68","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-20","0.00","0.0","0.0","51","65","37"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-21","0.00","0.0","0.0","51","68","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-22","0.13","0.0","0.0","53","56","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-23","0.41","0.0","0.0","47","56","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-24","0.36","0.0","0.0","47","54","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-25","0.26","0.0","0.0","45","47","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-26","0.08","0.0","0.0","43","51","35"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-27","0.31","0.0","0.0","47","55","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-28","1.78","0.0","0.0","52","55","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-29","0.07","0.0","0.0","48","56","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-30","0.00","0.0","0.0","47","60","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-01-31","0.00","0.0","0.0","50","63","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-01","0.00","0.0","0.0","58","73","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-02","0.00","0.0","0.0","59","71","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-03","0.00","0.0","0.0","54","60","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-04","0.00","0.0","0.0","48","57","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-05","0.00","0.0","0.0","49","62","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-06","0.00","0.0","0.0","52","67","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-07","0.00","0.0","0.0","53","68","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-08","0.00","0.0","0.0","53","66","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-09","0.00","0.0","0.0","57","66","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-10","0.00","0.0","0.0","57","68","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-11","0.01","0.0","0.0","56","64","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-12","0.26","0.0","0.0","56","61","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-13","0.02","0.0","0.0","54","62","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-14","0.00","0.0","0.0","51","59","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-15","0.00","0.0","0.0","53","59","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-16","0.00","0.0","0.0","52","61","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-17","0.00","0.0","0.0","50","61","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-18","0.00","0.0","0.0","51","65","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-19","0.00","0.0","0.0","54","70","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-20","0.00","0.0","0.0","55","59","45"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-21","0.00","0.0","0.0","49","63","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-22","0.00","0.0","0.0","53","70","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-23","0.00","0.0","0.0","56","70","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-24","0.00","0.0","0.0","56","70","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-25","0.00","0.0","0.0","53","66","39"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-26","0.00","0.0","0.0","54","68","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-27","0.00","0.0","0.0","54","65","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-02-28","0.00","0.0","0.0","53","67","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-01","0.00","0.0","0.0","56","73","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-02","0.00","0.0","0.0","58","74","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-03","0.00","0.0","0.0","56","66","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-04","0.00","0.0","0.0","55","70","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-05","0.00","0.0","0.0","57","76","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-06","0.00","0.0","0.0","60","66","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-07","0.00","0.0","0.0","54","64","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-08","0.00","0.0","0.0","56","64","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-09","0.00","0.0","0.0","52","62","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-10","0.43","0.0","0.0","52","57","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-11","0.00","0.0","0.0","45","55","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-12","0.00","0.0","0.0","51","60","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-13","0.00","0.0","0.0","53","66","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-14","0.00","0.0","0.0","53","64","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-15","0.48","0.0","0.0","50","53","41"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-16","0.00","0.0","0.0","45","56","38"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-17","0.00","0.0","0.0","50","63","40"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-18","0.00","0.0","0.0","60","73","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-19","0.39","0.0","0.0","62","67","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-20","0.03","0.0","0.0","54","62","46"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-21","0.00","0.0","0.0","52","64","42"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-22","0.00","0.0","0.0","55","68","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-23","0.00","0.0","0.0","56","70","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-24","0.00","0.0","0.0","57","69","43"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-25","0.00","0.0","0.0","57","64","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-26","0.00","0.0","0.0","55","70","44"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-27","0.00","0.0","0.0","61","76","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-28","0.00","0.0","0.0","65","83","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-29","0.00","0.0","0.0","67","81","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-30","0.00","0.0","0.0","62","76","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-03-31","0.00","0.0","0.0","66","84","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-01","0.00","0.0","0.0","69","87","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-02","0.00","0.0","0.0","71","88","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-03","0.00","0.0","0.0","68","81","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-04","0.00","0.0","0.0","62","76","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-05","0.00","0.0","0.0","62","74","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-06","0.00","0.0","0.0","61","77","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-07","0.00","0.0","0.0","66","81","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-08","0.00","0.0","0.0","63","77","49"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-09","0.00","0.0","0.0","65","80","51"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-10","0.00","0.0","0.0","62","75","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-11","0.00","0.0","0.0","67","80","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-12","0.00","0.0","0.0","69","83","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-13","0.00","0.0","0.0","68","78","54"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-14","0.00","0.0","0.0","60","70","48"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-15","0.00","0.0","0.0","62","77","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-16","0.00","0.0","0.0","65","79","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-17","0.00","0.0","0.0","67","81","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-18","0.00","0.0","0.0","71","87","55"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-19","0.00","0.0","0.0","73","89","57"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-20","0.00","0.0","0.0","72","84","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-21","0.00","0.0","0.0","62","77","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-22","0.00","0.0","0.0","66","81","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-23","0.00","0.0","0.0","64","80","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-24","0.00","0.0","0.0","65","76","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-25","0.15","0.0","0.0","62","65","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-26","0.00","0.0","0.0","56","68","50"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-27","0.00","0.0","0.0","59","73","47"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-28","0.00","0.0","0.0","66","83","53"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-29","0.00","0.0","0.0","73","91","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-04-30","0.00","0.0","0.0","78","95","61"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-01","0.00","0.0","0.0","75","87","59"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-02","0.00","0.0","0.0","68","84","52"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-03","0.00","0.0","0.0","72","86","58"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-04","0.00","0.0","0.0","76","92","62"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-05","0.00","0.0","0.0","80","98","64"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-06","0.00","0.0","0.0","80","91","66"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","2021-05-07","0.00","0.0","0.0","71","82","58"
